time,user,user_id,name,text,loc,time_zone,statuses_count,followers_count,friends_count,source,lat,lon,mood
2012-04-20 08:58:54 -0400,MRGottschalk,332445473,Marla Gottschalk PhD,It may not be work-related - How to Respond to Emotional Outbursts - Peter Bregman - Harvard Business Review: http://t.co/zUm03ikD,US,Quito,2159,1811,1521,TweetButton,37.09024,-95.712891,2
2012-04-20 08:58:36 -0400,yapchaian,646693,Matthew Yapchaian,Enjoying morning coffee and @page88's lunchtime talk (listen/view): https://t.co/G6bUfdXv,"Chicago, IL",Central Time (US & Canada),3586,138,366,web,41.8781136,-87.6297982,4
2012-04-20 08:58:32 -0400,globalnpd,95931411,Teresa Jurgens-Kowal,The BlackBerry Can Be Saved - Stuart E. Jackson - Harvard Business Review: http://t.co/M4m9tFga,"Houston, Texas, USA",Central Time (US & Canada),3599,702,1169,TweetButton,29.7601927,-95.36938959999999,2
2012-04-20 08:58:17 -0400,SomeOneFromMd,92140925,Noel A.,My little sister said he wants to e a princess when she grows up; I said fuck that dream your going to Harvard and becoming a lawyer!,"Acatlan de Osorio, Puebla",Eastern Time (US & Canada),9721,150,168,TwitterforiPhone,18.201835,-98.04798300000002,2
2012-04-20 08:58:17 -0400,ajmrhodes,114496728,Alex Rhodes,"@lanniefizzle 'So Harvard reference dat, nigga'. That shit cray.",Hull/Sheffield,London,1852,122,362,web,-37.8203566,145.3436703,2
2012-04-20 08:57:59 -0400,mrsoaroundworld,342134583,Ana Silva O'Reilly,"@canhoto i know :) very good. Making your content ""move"", Shared on AI FB and Harvard Trends :)","Henley on Thames, UK",,11135,6244,1658,web,51.535764,-0.902894,4
2012-04-20 08:57:38 -0400,MRGottschalk,332445473,Marla Gottschalk PhD,Everyone needs meaningful work! - The Mommy Wars are about Daddies Too  Harvard Business Review: http://t.co/k0oFhZNM #Worklife #happiness,US,Quito,2159,1811,1521,TweetButton,37.09024,-95.712891,2
2012-04-20 08:57:28 -0400,XtremeDL,227563392,O_O.GUESSIMTHEONLY1,BS!! Who Are You Kidding?!?! - The BlackBerry Can Be Saved - Harvard Business Review http://t.co/hdEPSvdD via @zite,NYC/a rock and a hard place,Eastern Time (US & Canada),28612,2992,529,40.7143528,-74.00597309999999,2
2012-04-20 08:57:21 -0400,ItsEmiilyyy,232437295,Emily McDaniel,Wearing my Harvard tshirt hoping it'll make me feel smart today #scatterbrained,"Greenville, NC",Eastern Time (US & Canada),726,81,90,TwitterforiPhone,35.612661,-77.3663538,2
2012-04-20 08:57:11 -0400,TimVitroph,519635818,Tim Vitroph,RT @Harvard: Fight cancer! 4/21 The Relay For Life of Harvard University: 196 participants. 31 teams http://t.co/rRUccqAz #cancer #cure,"Brussels, Belgium",Central Time (US & Canada),1840,18,14,SocialFlow,50.8503396,4.3517103,2
2012-04-20 08:56:54 -0400,ricanfromchico,193744506,AMABO 2012 - MSDNC,"@dailykos So All you Brillant Bloggers @dailykos How did NON-SILVER spoon OBAMA pay for Columbia & Harvard, Gov., or Foreign funding? AMABO.",Northwest U.S.A.,Pacific Time (US & Canada),2685,201,486,web,37.09024,-95.712891,2
2012-04-20 08:56:45 -0400,K2kontent,259525221,Kim Kleeman ,So excited to win the caption contest for the Harvard business School executive Education Facebook page! Check... http://t.co/IJSqG1v4,chicagoland,Central Time (US & Canada),1133,342,575,Facebook,41.7435073,-88.0118473,2
2012-04-20 08:56:11 -0400,chrisguillebeau,10373972,Chris Guillebeau,"@LivingstonCo Harvard Coop, 7pm (we'll send details to the list too)","Portland, OR and the World",Pacific Time (US & Canada),14276,74200,36717,TweetDeck,45.51421130000001,-122.6760542,2
2012-04-20 08:55:55 -0400,theideamonkey,291095721,G. Michael Maddock ,"What would my kids do? Ex-Harvard Rower Chooses Olympics Over Morgan Stanley, http://t.co/MiSsDsTr via @BW","Chicago, IL",Central Time (US & Canada),139,320,45,TweetButton,41.8781136,-87.6297982,2
2012-04-20 08:55:44 -0400,vivianberryhill,41640537,Vivian Berryhill,"RT @galwayten: @vivianberryhill I'm sure growing up on a beach in Hawaii with a typical white bank vp and a ""furniture salesman"" was rough. And harvard?!!",Southern region USA,,1367,302,282,TwitterforiPad,37.7176804,-89.21697379999999,4
2012-04-20 08:55:38 -0400,StepFarlow,432818560,Stephanie Farlow,Make yourself happy. RT @HarvardBiz - Choosing Between Making Money and Doing What You Love - Harvard Business Review: http://t.co/jPG6r29x,"West Lafayette, IN",Eastern Time (US & Canada),31,30,48,TweetButton,40.4258686,-86.90806549999999,4
2012-04-20 08:55:26 -0400,LynetteChitrik6,539452594,Lynette Chitrik,Mongolian Rule in China: Local Administration in the Yuan Dynasty (Harvard-Yenching Institute Monograph Series):... http://t.co/QRJdX6S7,"Oakland, CA, United States",,14607,242,11,twitterfeed,37.8043637,-122.2711137,2
2012-04-20 08:55:25 -0400,PaulErhardt,114289267,Paul Erhardt,"RT @RedheadWriting: Ex-Harvard rower chooses Olympics over job at Morgan Stanley, says decision wasn't easy. WTF?! Seems a no-brainer. http://t.co/0oWbtTsb",New Hampshire,Eastern Time (US & Canada),4394,179,255,HootSuite,43.1938516,-71.5723953,2
2012-04-20 08:55:06 -0400,JeffHollender,17005478,Jeffrey Hollender,Why @Harvard grads are glum. (Hint: It has to do with America’s business competitiveness). http://t.co/w050rGOx,"Burlington, VT",Eastern Time (US & Canada),1456,6523,4013,HootSuite,44.4758825,-73.21207199999999,2
2012-04-20 08:55:05 -0400,theglipper,100421516,Greg Lipper,"I am doomed. MT @MsChiefJustice Harvard study: exposure to light at night interferes w production of melatonin, which inhibits tumor growth.","Washington, D.C.",Eastern Time (US & Canada),15948,690,994,TweetbotforiOS,38.8951118,-77.0363658,2
2012-04-20 08:55:02 -0400,RedheadWriting,14702746,Erika Napoletano,"Ex-Harvard rower chooses Olympics over job at Morgan Stanley, says decision wasn't easy. WTF?! Seems a no-brainer. http://t.co/0oWbtTsb","Denver, CO",Mountain Time (US & Canada),48060,19818,11221,HootSuite,39.737567,-104.9847179,2
2012-04-20 08:54:40 -0400,smclaassen,50305634,S.M. Claassen,Teens whose main concern is choosing between Harvard and Yale may be dismissed as privileged but their decision involves basic survival. #fb,"Molenhoek, Netherlands",Amsterdam,1226,52,49,web,51.7658333,5.8722222,2
2012-04-20 08:54:38 -0400,JANAMiziK,111994250,JANA MiziK,RT“@Time2GrindCD “@vladtv David Banner to Speak at Harvard University (Blog) (@therealbanner) http://t.co/0XeQyhoV””,"Jacksonville, FL",Central Time (US & Canada),6597,286,396,PlumeforAndroid,30.3321838,-81.65565099999999,2
2012-04-20 08:54:13 -0400,dartmouth,21226678,Dartmouth,RT @PIH: What are you doing this weekend? We're watching #Haiti's National #Soccer Team take on @Dartmouth & @Harvard http://t.co/bBXpmq8G,"Hanover, NH 03755",Eastern Time (US & Canada),8401,6694,1561,HootSuite,43.7260338,-72.14291720000001,4
2012-04-20 08:54:10 -0400,GreenHarvard,55612830,Sustainable Harvard,"RT @Harvard: Harvard first joined Facebook in '09, but you can see whole history of the University now on timeline! http://t.co/yqHxHNKV","Cambridge, MA",Eastern Time (US & Canada),1366,4058,83,SocialFlow,42.3736158,-71.10973349999999,4
2012-04-20 08:54:06 -0400,laurapasquini,16708242,Laura Pasquini,How Mobile Technologies Are Shaping a New Generation - Tammy Erickson - Harvard Business Review http://t.co/emFygB1W,"Dallas/Denton, TX ",Central Time (US & Canada),17549,2947,1873,Buffer,32.802955,-96.769923,2
2012-04-20 08:53:26 -0400,Vegan_Bee,544718101,Joanna Ⓥ Bee,Harvard Declares Dairy NOT Part of Healthy Diet http://t.co/rboeNl7h  Plant-Based Planet (Vegan)! Go #vegan!! #VeganChat #veganism #activism,The wild ;-),Atlantic Time (Canada),299,140,243,TwitterforiPhone,30.7222,-83.32339999999999,2
2012-04-20 08:53:21 -0400,onecraftychick,51095715,Jennifer Thatcher,Great advice for life! RT @HarvardBiz - How to Respond to Emotional Outbursts - Peter Bregman- Harvard Business Review: http://t.co/mFUflf82,"Duluth, GA",Eastern Time (US & Canada),1333,141,195,TweetButton,34.0028786,-84.1446376,2
2012-04-20 08:52:38 -0400,yayayarndiva,27818124, P. Mimi Poinsett MD,RT @PIH: What are you doing this weekend? We're watching #Haiti's National #Soccer Team take on @Dartmouth & @Harvard http://t.co/bBXpmq8G,"Sonoma County, California",Pacific Time (US & Canada),114929,6261,1264,HootSuite,38.5779555,-122.9888319,4
2012-04-20 08:52:38 -0400,FunctionalPages,243961227,Matt Garton,"‘Joseph Pulitzer’ visits Columbia j-school in student video, confuses it with Harvard:   
He also tried the coff... http://t.co/8JWMxtoT","Salem, Oregon",Alaska,1524,92,101,twitterfeed,44.9428975,-123.0350963,2
2012-04-20 08:52:00 -0400,w3digg,66315263,Top Freelance Jobs,20 Harvard Referencing academic writers required - Are you a academic writer? Do you know how to use Harvard referen... http://t.co/FCHQYHyK,india,New Delhi,76363,1046,27,HootSuite,20.593684,78.96288,2
2012-04-20 08:51:50 -0400,dipa_rani,33870190,Dipa Rani 'Recruiter,"Focus on a Problem, Not Your Passion - Management Tip of the Day - April 10, 2012 - Harvard Business Review http://t.co/HtbImZcQ","Hyderabad, India ",Hawaii,445,1035,184,LinkedIn,17.385044,78.486671,2
2012-04-20 08:51:23 -0400,seo_andrew,309174584,Andrew Seo,The latest issue of Dispatch by the HPR @HarvardPolitics: the Pre-Frosh Edition covering politics at #Harvard http://t.co/2NfdJcFB,"Cambridge, MA",Eastern Time (US & Canada),844,102,79,TwitterforiPhone,42.3736158,-71.10973349999999,2
2012-04-20 08:51:02 -0400,dipa_rani,33870190,Dipa Rani 'Recruiter,"RT @HarvardBiz - Practice Being a Leader - Management Tip of the Day - April 19, 2012 - Harvard Business Review: http://t.co/zAvPcE93","Hyderabad, India ",Hawaii,445,1035,184,TweetButton,17.385044,78.486671,2
2012-04-20 08:50:37 -0400,RedBaronUSA,164856294,RedBaron Consulting,RT @relevance: #FF @RedBaronUSA Hands-on strategy adviser to growth-seeking CEOs/orgs-Retained quarterly/annually. HBR +SmartBrief contributor-Harvard alum,Charleston SC + Washington DC,Quito,7202,2935,1979,TweetDeck,38.8951118,-77.0363658,4
2012-04-20 08:50:35 -0400,StokelyBaksh,205962661,Stokely Baksh,"RT @Poynter: Brilliant video of ""Joseph Pulitzer"" returning to @columbiajourn for 100th anniversary: http://t.co/97fE01hl Via @katz starring @lorenzofb","Baltimore, Md",Eastern Time (US & Canada),2015,408,543,HootSuite,39.2903848,-76.6121893,4
2012-04-20 08:50:07 -0400,southrngirl77,21542704,Steel Magnolia,RT @Milbrat71: So how does a totally mediocre student get into Columbia and Harvard Law?  And have a Saudi prince pay for it?  Maybe a gold spoon.,DixieLand,Central Time (US & Canada),27183,7327,5524,web,32.793266,-115.775986,2
2012-04-20 08:50:02 -0400,mstewartjericho,18506422,Michael R.H.Stewart,The Magic of Doing One Thing at a Time - Tony Schwartz - Harvard Business Review http://t.co/9yXqOZK4,"Scottsdale, Arizona",Mountain Time (US & Canada),15652,1702,1560,Buffer,33.4941704,-111.9260519,2
2012-04-20 08:49:43 -0400,ianhillmedia,14558825,Ian Hill,"Tupac's performing again. Why not #Pulitzer? MT: @Poynter: Video of ""Joseph Pulitzer"" returning to @columbiajourn http://t.co/fIxxlm5h","San Francisco, CA",Pacific Time (US & Canada),7964,1176,574,TwitterforiPhone,37.7749295,-122.4194155,2
2012-04-20 08:49:39 -0400,shoaibshaukat,97862347,Shoaib Shaukat,RT @HarvardBiz - Better Teamwork Through Better Workplace Design - Anat Lechner - Harvard Business Review: http://t.co/2jy0iAvs,"Melbourne, Australia",Melbourne,95,11,14,TweetButton,-37.8136111,144.9630556,2
2012-04-20 08:49:38 -0400,content_buy,436332144,Kenneth Porterfield,Harvard Referencing Academic Writers Required http://t.co/jhCzeTNk,"Euless, TX",Eastern Time (US & Canada),4752,129,0,Pingfm,32.8370727,-97.08195409999999,2
2012-04-20 08:49:37 -0400,Jeannejqt,511596656,Jeanne Lesso,"Tragedy and Athenian Religion (Greek Studies): Stemming from Harvard University's Carl Newell Jackson Lectures, ... http://t.co/NUBEWZWX",New York,,7983,191,0,twitterfeed,40.7143528,-74.00597309999999,2
2012-04-20 08:49:37 -0400,Jeannejqt,511596656,Jeanne Lesso,"Tragedy and Athenian Religion (Greek Studies): Stemming from Harvard University's Carl Newell Jackson Lectures, ... http://t.co/NUBEWZWX",New York,,7983,191,0,twitterfeed,40.7143528,-74.00597309999999,2
2012-04-20 08:49:20 -0400,Milbrat71,27030208,"Ed McIntosh, C.P.M.",So how does a totally mediocre student get into Columbia and Harvard Law?  And have a Saudi prince pay for it?  Maybe a gold spoon.,"Houston, Texas, USA",Central Time (US & Canada),3285,572,871,web,29.7601927,-95.36938959999999,2
2012-04-20 08:49:04 -0400,arunruhela,88146896,Arun Singh Ruhela,Choosing Between Making Money and Doing What You Love - Harvard Business Review: http://t.co/7cLBR0t4... http://t.co/FFDmJWVX,India Delhi-NCR,New Delhi,3342,743,1626,Facebook,28.635308,77.22496,2
2012-04-20 08:48:38 -0400,eurohan,25082396,Johan Lofstrom,RT @HarvardBiz - How Mobile Technologies Are Shaping a New Generation - Tammy Erickson - Harvard Business Review: http://t.co/G8p60DAl,Amsterdam,Amsterdam,94,55,41,TweetButton,52.3702157,4.895167900000001,2
2012-04-20 08:48:33 -0400,SombraDeAdam,337466246,Adam Buendía Iguarán,"I always wonder how other students here afford their lifestyles.  A 1 bedroom in Harvard Square?  Damn, girl.",Boston,Quito,618,75,206,web,42.3584308,-71.0597732,2
2012-04-20 08:48:26 -0400,keithtreco,13098372,Keith Treco,"I'm at Harvard Business School Executive Education (Boston, MA) http://t.co/JVK3uupQ",New York,Eastern Time (US & Canada),1285,615,1059,foursquare,40.7143528,-74.00597309999999,2
2012-04-20 08:47:51 -0400,bjaval5,59179561,Bernardo Javalquinto,RT @FedericaRivetti: http://t.co/PXEx4E5q  (The Four Worst Innovation Assassins - Scott Anthony - Harvard Business Review),Talca,,1397,201,318,HTCPeep,-35.430647,-71.65729,2
2012-04-20 08:47:49 -0400,other_jobs,465278478,Peggy Pedroza,Harvard Referencing Academic Writers Required http://t.co/uf2Q6eos,"Jackson, MS",,3528,94,0,Pingfm,32.2987573,-90.1848103,2
2012-04-20 08:47:45 -0400,TimVitroph,519635818,Tim Vitroph,RT @Harvard: Training for the Boston #marathon today? Discover what researchers @Harvard are learning about how and why we run. http://t.co/Ap4QV9uC,"Brussels, Belgium",Central Time (US & Canada),1840,18,14,SocialFlow,50.8503396,4.3517103,2
2012-04-20 08:47:26 -0400,LeadingGuru,250645479,Nick Christelis,@SiphiweMoyo.Try one copy of the Harvard Business Review. Many good relevant topics. See what grabs yr interest & it has latest book reviews,South Africa,,2255,2063,1024,TwitterforiPad,-30.559482,22.937506,4
2012-04-20 08:47:06 -0400,MOKalogero,407264594,MO Kalogeropoulou,"""Ask five economists and you'll get five different answers - six if one went to Harvard...""","Athens,Greece",Athens,12,4,36,LinkedIn,37.9753357,23.7361497,2
2012-04-20 08:47:04 -0400,TanyaCrail,540030692,Tanya C,Be smart about fat - The Nutrition Source - Harvard School of Public Health http://t.co/l6K1hR55,"San Antonio, TX",,185,26,91,TweetButton,29.4241219,-98.49362819999999,2
2012-04-20 08:47:01 -0400,lil_elvis2000,43862730,Salik Rafiq,RT @Qwintessentwit: RT @HarvardBiz - How to Respond to Emotional Outbursts - Peter Bregman - Harvard Business Review: http://t.co/8fy1JkSY,The armpit of England,London,2873,60,48,TweetButton,52.3555177,-1.1743197,2
2012-04-20 08:46:57 -0400,AllyKapps,237525116,Alexandra Kapassakis,"RT @danny_machuca: Your a gym teacher at Petrides, not a professor at Harvard, Lets take a deep breath now","Staten Island, NY",Pacific Time (US & Canada),30734,530,289,TwitterforiPhone,40.5795317,-74.1502007,4
2012-04-20 08:46:53 -0400,Marisol_End,537011129,Marisol _End,"Animal Cell Electroporation and Electrofusion Protocols (Methods in Molecular Biology): Harvard University, Bost... http://t.co/3yJ4KBaq",New York City,,6791,182,0,twitterfeed,40.7143528,-74.00597309999999,2
2012-04-20 08:46:47 -0400,BryanStewart,16179506,Bryan Stewart,What Being Global Really Means - Ángel Cabrera - Harvard Business Review http://t.co/s5aGfVSW,"Jacksonville, FL",Eastern Time (US & Canada),248,86,242,LinkedIn,30.3321838,-81.65565099999999,2
2012-04-20 08:45:57 -0400,PaulSWithers,64392399,Paul Withers,RT @abby_butts: How to Respond to Emotional Outbursts - Peter Bregman - Harvard Business Review http://t.co/AgLiL30P,Reading,London,6088,538,397,Buffer,40.3356483,-75.9268747,2
2012-04-20 08:45:45 -0400,apierce0409,233920456,Angela Pierce,@elenitapilar  you should go to this!! “@PIH:  #Haiti's National #Soccer Team take on @Dartmouth & @Harvard http://t.co/kTEbWczq”,"austin, tx",Mountain Time (US & Canada),541,125,345,TwitterforiPhone,30.267153,-97.7430608,4
2012-04-20 08:45:30 -0400,momblogger,3840981,Noem Lardizabal-Dado,"RT @Poynter: Brilliant video of ""Joseph Pulitzer"" returning to @columbiajourn for 100th anniversary: http://t.co/97fE01hl Via @katz starring @lorenzofb","Metro Manila, Philippines",Hong Kong,58353,9609,763,HootSuite,14.5615916,121.03351,4
2012-04-20 08:45:22 -0400,Era_Zinkl,535789069,Era _Zinkl,"Icelandic Conversations: Developed by K. Chapman, E. Trygvodottir, and P. Petursson (Harvard University) Iceland... http://t.co/SyMfaTeq","New York, USA",,6756,183,0,twitterfeed,40.7143528,-74.00597309999999,2
2012-04-20 08:45:22 -0400,Poynter,8383592,Poynter,"Brilliant video of ""Joseph Pulitzer"" returning to @columbiajourn for 100th anniversary: http://t.co/97fE01hl Via @katz starring @lorenzofb","St. Petersburg, Fla.",Eastern Time (US & Canada),26873,49224,1223,HootSuite,27.7730556,-82.64,4
2012-04-20 08:45:00 -0400,CraigCipa,370293715,Craig Cipa,"Great Article 
RT @HarvardBiz - To Win Big, It Helps to Be a Little ""Nuts"" - Bill Taylor - Harvard Business Review: http://t.co/IhsAc6Zu",Oak Park,Central Time (US & Canada),92,40,113,TweetButton,41.8850317,-87.7845025,2
2012-04-20 08:44:55 -0400,MossMovement,334241355,moss movement … ™,Find new HKS faculty open access research in @Harvard DASH http://t.co/rJtqhG4C #Movement !,Africa,Greenland,969,138,554,web,-8.783195,34.508523,2
2012-04-20 08:44:54 -0400,TimErnst,13871072,TimErnst,RT @ChathamFin: How do you work? RT @HarvardBiz - Better Teamwork Through Better Workplace Design - Anat Lechner - Harvard Biz Rev: http://t.co/qdw6yuTZ,"Outside Philadelphia, PA",Eastern Time (US & Canada),1143,505,628,TweetButton,39.952335,-75.16378900000001,2
2012-04-20 08:44:53 -0400,DanialHayatKhan,78102750,Danial Hayat Khan,"@RimshaVohra Like u want 2go2 Harvard and u don't even know what u want to do, you just want to go to Harvard -.- I gate people who do this.","Los Angeles, California",Islamabad,3137,359,982,web,34.0522342,-118.2436849,2
2012-04-20 08:44:50 -0400,Jinvws,524198684,Jin Iberra,"Ohaus Harvard Jr. Balance: With its unique design, the Harvard Jr. offers the combination of a plastic two-pan b... http://t.co/xEyciAT4",Dallas,,11311,261,0,twitterfeed,32.802955,-96.769923,2
